Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2019-04-23,The Avengers,2012,https://boxd.it/Hak29,3.5,Yes,"“If we can’t protect the Earth, you can be damn well sure we’ll avenge it...”

...this Thursday, in fact. 

<b>IN 3 DAYS</b>
<b>BE THE FIRST TO EXPERIENCE</b>
<b><i>THE END</i></b>
<b>AVENGERS:ENDGAMERATEDPG-13TICKETSONSALE</b><b>NOW</b>","apartment, streaming",2019-04-22
2019-04-24,Avengers: Age of Ultron,2015,https://boxd.it/Hd4Z1,3,Yes,"“We’re the Avengers. We can bust arms dealers all the live long day, but that up there, that’s... that’s the endgame.”","apartment, streaming",2019-04-23
2019-04-25,Avengers: Infinity War,2018,https://boxd.it/Hg7NX,3.5,Yes,"“We’re in the endgame now.”

No matter how you feel about it, <i>Infinity War</i> is a revolutionary movie, and will be looked back upon one day in the same manner we view <i>The Empire Strikes Back.</i>

From my rating you can see that I don’t consider this a masterpiece in any regard; even so, I will never deny that it is an incredible ride, a fantastic prelude to a grand conclusion, and a massively successful model for the action blockbusters of today.","apartment, streaming",2019-04-24
2019-04-26,Avengers: Endgame,2019,https://boxd.it/HiJtv,3.5,,"Ignore my rating and heed my words.  This movie wraps up the Infinity saga in ambitious, satisfying, and often unpredictable ways that will please practically everybody.

The flaws I see in this movie are the flaws I see in so many other Marvel movies (and superhero movies in general), so disregard my opinion and just understand this: however you feel about the MCU, this is the peak.  This is what you’ve been waiting for, this is what <i>everything</i> has been building towards, and relative to the 21 films preceding it, <i>Endgame</i> couldn’t have been a better conclusion to the saga that you’ve come to know over the past 11 years.  Go and see for yourself!","theatre, regal, celebration pointe 10",2019-04-25
2019-04-30,Burning,2018,https://boxd.it/Hvsq1,4,,"Tense as hell and <i>really</i> well-acted.  It’s fitting that a movie titled <i>Burning</i> would be such a well-executed slow burn, but I’m sure I’m not the first person to make that incredibly insightful observation.

I found it quite gripping on the surface, but I was also intrigued by the many layers that the film subtly flaunts.  It honestly feels like so many things flew over my head while still showing me just enough to make me aware of their existence.  Whether that’s entirely good or entirely bad, I can’t say for sure yet, but I can say that I will be back for round two in the near future.","apartment, streaming",2019-04-29
2019-05-01,The Departed,2006,https://boxd.it/HxtbZ,4.5,,"That rat in the final shot?  Yeah, he’s the one who brings Ant-Man back from the quantum realm.  But you didn’t care about him until then, did you?  You couldn’t have cared less until he landed a role in a big blockbuster, and then all of a sudden, you’re talking like you’ve been following his career since the start.  You’re just like everybody else.  Pathetic.","apartment, streaming",2019-04-30
2019-05-02,Avengers: Endgame,2019,https://boxd.it/HBra9,3.5,Yes,"It only gets better when you rewatch it, don’t worry.  There’s so many things this movie does wonderfully that I simply don’t have time to write about them here.

However, I think I’ve decided that Banner might be my favorite part of this movie.  Seriously, there’s something about Professor Hulk that amplifies all of Mark Ruffalo’s best traits and turns him into this giant awkward teddy bear that you can’t help but love. Ruffalo’s voice and motion capture work are just incredible; he makes Professor Hulk really likeable while keeping him so expressive and emotionally relatable.

“TIME TRAVEL!”","theatre, regal, celebration pointe 10",2019-05-01
2019-05-11,The Matrix,1999,https://boxd.it/I0iHN,4,,"Finally got around to watching this, and I really liked it!  Pop culture had me thinking this would just be two straight hours of slow motion badassery, but I was really glad to see that the movie is much more than that.  Plus, it still leaves plenty of room for said badassery.

That being said, <i>The Matrix</i> is still very much a movie of its time in many ways.  It clearly broke new ground for the action genre and was quite revolutionary, but it still fell victim to some common tropes and blunders that leave a bad taste in my mouth.  I’m probably being too harsh, but it really just didn’t work for me at times.

None of that really matters, anyway; when literally <i>everyone</i> makes references to your film in daily conversation, you clearly did something very right.","home, streaming",2019-05-10
2019-05-14,John Wick,2014,https://boxd.it/I9FJl,4,Yes,A beautiful ballet of graceful yet methodical mass-murder.  World-building at its finest.  <i>John Wick</i> makes most other action movies look like student films.,"other, streaming",2019-05-13
2019-05-14,John Wick: Chapter 2,2017,https://boxd.it/IaeXn,4,Yes,"Great example of what a sequel should do.  Expands the world from the first, provides more depth to the protagonist (well, a little bit anyway), and cranks up the style and action.

Now, we move on to chapter 3, where everything is pushed to the limit on an even grander scale.  Let’s hope it isn’t too spectacular for its own good!","other, streaming",2019-05-13
2019-05-17,John Wick: Chapter 3 - Parabellum,2019,https://boxd.it/IhIap,4,,"I will NEVER grow tired of watching Keanu annihilate everyone in his path with whatever weapon/object is nearby.

What the third chapter lacks in story, it makes up for with some of the best action sequences the series has to offer.  In fact, this movie has quite a different feel from its predecessors in its action and story, but it’s still very much <i>John Wick.  </i>The world-building continues to impress me with great new characters and deeper exploration of this complex underground network, but the writing can get pretty sloppy at times, especially since the scope of everything is so massive here (and they kinda wrote themselves into a corner in <i>Chapter 2</i>).

In short: Wick is back, and he hasn’t slowed down one bit.","theatre, cobb",2019-05-16
2019-05-18,Burn After Reading,2008,https://boxd.it/IjV8v,3.5,,What in the world did I just watch?,"home, streaming",2019-05-17
2019-05-21,Barton Fink,1991,https://boxd.it/IuEo9,4.5,,"I don’t really know what to say about <i>Barton Fink</i>, at least not right now while I’m still thinking on it.  All I know is that this movie floored me and I can’t exactly describe why.  The straightforward plot and strong acting coupled with the aura of surrealism gives it an almost hypnotic quality.  Definitely a film that won’t leave my head for a while.","home, streaming",2019-05-20
2019-05-22,Pokémon Detective Pikachu,2019,https://boxd.it/IxOkn,2.5,,"As a movie, it’s fine.  As a video game adaptation, it’s pretty good, and a big step in the right direction.

One thing I can wholeheartedly praise is the visual style/cinematography—everyone knows by now that this was shot on film, and it certainly shows.  Really pleasing to the eye!","theatre, cobb",2019-05-21
2019-05-25,Get Out,2017,https://boxd.it/IFShD,4.5,Yes,"It never gets old.

Daniel Kaluuya gives one of the best performances of the decade, maybe century.

Jordan Peele delivers one of the tightest and most original screenplays of the decade.

Literally everyone on the cast and crew did an incredible job and they were all perfectly in sync.

The only true flaws are sacrifices made for the sake of accessibility to a general audience, and thus they aren’t really flaws at all.

It never gets old!","other, streaming",2019-05-24
2019-05-26,Gone Girl,2014,https://boxd.it/IIWLX,4,,"Well, that was incredibly fucked up.  Are there really people who think Amy was justified?  I hope you’re all joking, because she manipulated and killed a guy.  He may have been a creep, but he was clearly mentally disturbed and definitely wasn’t guilty of anything.  Nick is awful too, but come on, he didn’t kill anybody.  THEY’RE BOTH BAD!!!

Anyway, really good movie, incredibly gripping and well-acted.  Everyone is so easy to dislike but you just can’t take your eyes away.  Definitely worthy of the hype.","other, streaming",2019-05-25
2019-05-31,Ma,2019,https://boxd.it/IZTAr,1.5,,"This is the only movie where you’re ever going to see Octavia Spencer swerve her pickup truck to run over a jogger as “September” by Earth, Wind & Fire fades in.

I think it deserves <i>some</i> credit for moments like this.","theatre, cobb, profile",2019-05-30
2019-06-07,Booksmart,2019,https://boxd.it/Jjm7L,2.5,,"I really wanted to love this movie, and it makes me sad that I’m giving it this rating, but this is just how I honestly felt about it.  I understand if you hate me, and I really wish I could love it as much as all of you do... but it just didn’t sit right with me.  I felt that the leads did a good job, and there were some genuinely hilarious moments, but the writing was just so weak and all over the place that I could never really get into it.  Adding to that, most of the characters beyond the leads felt very one-dimensional and that really made it difficult for me to get invested in the film.

Overall I just found it to be passable, just a mediocre teen comedy with a few shining moments.  I would be lying if I said I didn’t enjoy myself or if I said it wasn’t well-made, but I just found it too cheesy and aimless for my own taste.

...but that’s just my opinion and it’s okay if you disagree please don’t be upset!","theatre, cobb",2019-06-06
2019-06-07,This Is the End,2013,https://boxd.it/JjRYB,2,,"This movie is quite entertaining due to the ensemble cast, which is also the only reason why the concept manages to work.  That’s all it has going for it, though.","other, streaming",2019-06-06
2019-06-10,Rocketman,2019,https://boxd.it/JuiLz,3.5,,"When it comes to biopics, there’s a fine line between doing an impression and really giving a performance.

I don’t usually compare actors, BUT... if Rami Malek can win an Oscar for a 2-hour episode of Lip Sync Battle, then Taron at <i>least</i> deserves a nomination for his performance here, that’s all I’m saying.","theatre, cobb",2019-06-09
2019-06-12,Aladdin,2019,https://boxd.it/Jz9cv,2,,This was actually much better than I expected it to be!,"theatre, cobb",2019-06-11
